cellset,term_name,experiment,assay,target,investigated_as,biosample_summary,lab,n_audit_error,n_audit_notcompliant,n_audit_warning,endogenous_tag,keep,exclude_reason,file,output_type,preferred_default,file_size,md5sum,href
K562,K562,ENCSR494PWZ,TF ChIP-seq,ZC3H8,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,1,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF588EZF,optimal IDR thresholded peaks,True,142690.0,138a759e818fe9e79cd8f1bf412dbe04,https://www.encodeproject.org/files/ENCFF588EZF/@@download/ENCFF588EZF.bed.gz
K562,K562,ENCSR000EWI,TF ChIP-seq,SETDB1,chromatin remodeler,Homo sapiens K562,"Peggy Farnham, USC",0,4,2,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF690WNQ,optimal IDR thresholded peaks,True,75317.0,b4dbf7b0808315c0ca7fe2235b961f76,https://www.encodeproject.org/files/ENCFF690WNQ/@@download/ENCFF690WNQ.bed.gz
K562,K562,ENCSR175SZH,TF ChIP-seq,ZSCAN29,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF908ZLN,optimal IDR thresholded peaks,True,325836.0,2613b9d76c067f199852593f8ae62cfb,https://www.encodeproject.org/files/ENCFF908ZLN/@@download/ENCFF908ZLN.bed.gz
K562,K562,ENCSR996ESX,TF ChIP-seq,NFRKB,DNA repair,Homo sapiens K562,"Michael Snyder, Stanford",0,2,5,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF779KIS,optimal IDR thresholded peaks,True,147610.0,ef3e0a027be245d770f97067ee92e74e,https://www.encodeproject.org/files/ENCFF779KIS/@@download/ENCFF779KIS.bed.gz
K562,K562,ENCSR439OCL,TF ChIP-seq,ZNF407,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,3,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF644XES,optimal IDR thresholded peaks,True,68018.0,56994a1ff485a6855877f0d684aab018,https://www.encodeproject.org/files/ENCFF644XES/@@download/ENCFF644XES.bed.gz
K562,K562,ENCSR744WOO,TF ChIP-seq,TCF12,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF912LXU,optimal IDR thresholded peaks,True,512986.0,5b1fd7afd9bf8cc4eff806045deca8bb,https://www.encodeproject.org/files/ENCFF912LXU/@@download/ENCFF912LXU.bed.gz
K562,K562,ENCSR331GDC,TF ChIP-seq,ZBTB11,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,6,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF913HCQ,optimal IDR thresholded peaks,True,132646.0,b70784948dfa6357fa0dc16a2d1d4dc2,https://www.encodeproject.org/files/ENCFF913HCQ/@@download/ENCFF913HCQ.bed.gz
K562,K562,ENCSR957LDM,TF ChIP-seq,TRIM24,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF950TOJ,optimal IDR thresholded peaks,True,369995.0,10336ca13796bd6de0efef8d3ed56c0e,https://www.encodeproject.org/files/ENCFF950TOJ/@@download/ENCFF950TOJ.bed.gz
K562,K562,ENCSR000EGK,TF ChIP-seq,IRF1,transcription factor,Homo sapiens K562 treated with Interferon gamma for 30 minutes,"Michael Snyder, Stanford",0,4,6,,False,treatment: Interferon gamma (protein),ENCFF688XON,optimal IDR thresholded peaks,True,246488.0,da91f0a6bf4dc7319b2c220c94ea6655,https://www.encodeproject.org/files/ENCFF688XON/@@download/ENCFF688XON.bed.gz
K562,K562,ENCSR000FAU,TF ChIP-seq,STAT1,transcription factor,Homo sapiens K562 treated with interferon alpha for 6 hours,"Sherman Weissman, Yale",0,4,7,,False,treatment: interferon alpha (protein),ENCFF747ICD,optimal IDR thresholded peaks,True,22148.0,726728ad07d94d62ed145038a4cf6a6e,https://www.encodeproject.org/files/ENCFF747ICD/@@download/ENCFF747ICD.bed.gz
K562,K562,ENCSR000EWH,TF ChIP-seq,NR2C2,transcription factor,Homo sapiens K562,"Peggy Farnham, USC",0,4,2,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF791ZPU,optimal IDR thresholded peaks,True,10865.0,2c06d5202c81ec20cb1b5e46ae39d730,https://www.encodeproject.org/files/ENCFF791ZPU/@@download/ENCFF791ZPU.bed.gz
K562,K562,ENCSR740NPG,TF ChIP-seq,BACH1,transcription factor,Homo sapiens K562 stably expressing BACH1,"Kevin White, UChicago",0,0,2,eGFP,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF678TXX,IDR thresholded peaks,True,298783.0,7e686d295e688234da2d72a6ca7e3011,https://www.encodeproject.org/files/ENCFF678TXX/@@download/ENCFF678TXX.bed.gz
K562,K562,ENCSR158RYZ,TF ChIP-seq,ZBTB40,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB40,"Kevin White, UChicago",0,0,3,eGFP,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF803CYY,IDR thresholded peaks,True,349092.0,3b2d9e00ff98aec91b37642251af00a4,https://www.encodeproject.org/files/ENCFF803CYY/@@download/ENCFF803CYY.bed.gz
K562,K562,ENCSR955LXM,TF ChIP-seq,ZBTB33,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB33,"Richard Myers, HAIB",0,0,5,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF763XBV,IDR thresholded peaks,True,654702.0,b24df0ea04ee9cacc9eeb47ebc740c48,https://www.encodeproject.org/files/ENCFF763XBV/@@download/ENCFF763XBV.bed.gz
K562,K562,ENCSR178DEG,TF ChIP-seq,NR2C1,transcription factor,Homo sapiens K562 stably expressing NR2C1,"Michael Snyder, Stanford",0,0,7,eGFP,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF431GJK,optimal IDR thresholded peaks,True,446273.0,07faf723ed3075a3081c4c8d9b173ccf,https://www.encodeproject.org/files/ENCFF431GJK/@@download/ENCFF431GJK.bed.gz
K562,K562,ENCSR117WTM,TF ChIP-seq,ZNF24,transcription factor,Homo sapiens K562 stably expressing ZNF24,"Michael Snyder, Stanford",0,0,4,eGFP,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF205IFX,optimal IDR thresholded peaks,True,266097.0,6fd62fd2b04c80cb9fbed279e5b2a0a1,https://www.encodeproject.org/files/ENCFF205IFX/@@download/ENCFF205IFX.bed.gz
K562,K562,ENCSR910JAI,TF ChIP-seq,NCOR1,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,5,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF856HUK,optimal IDR thresholded peaks,True,479826.0,3fce17d32adedb8d11def5e87ff3d0fe,https://www.encodeproject.org/files/ENCFF856HUK/@@download/ENCFF856HUK.bed.gz
K562,K562,ENCSR225OGU,TF ChIP-seq,ERF,cofactor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ERF,"Richard Myers, HAIB",0,0,8,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF330EGV,IDR thresholded peaks,True,49376.0,1aed2eba88c74f09e568a20949faa66d,https://www.encodeproject.org/files/ENCFF330EGV/@@download/ENCFF330EGV.bed.gz
K562,K562,ENCSR568ZXG,TF ChIP-seq,ATF3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ATF3,"Richard Myers, HAIB",0,0,6,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF246USC,conservative IDR thresholded peaks,True,214535.0,66f036ca0dac2fd61ce12227e8d3c282,https://www.encodeproject.org/files/ENCFF246USC/@@download/ENCFF246USC.bed.gz
K562,K562,ENCSR130PDE,TF ChIP-seq,NR4A1,transcription factor,Homo sapiens K562 stably expressing NR4A1,"Michael Snyder, Stanford",0,0,8,eGFP,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF475VMR,optimal IDR thresholded peaks,True,393206.0,ea26658f9dc7224f020f0594840f0d6a,https://www.encodeproject.org/files/ENCFF475VMR/@@download/ENCFF475VMR.bed.gz
K562,K562,ENCSR000FAV,TF ChIP-seq,STAT1,transcription factor,Homo sapiens K562 treated with interferon alpha for 30 minutes,"Sherman Weissman, Yale",0,4,4,,False,treatment: interferon alpha (protein),ENCFF646MXG,optimal IDR thresholded peaks,True,26514.0,f89b2c4ecdac0570b786a0bd15c3ad2d,https://www.encodeproject.org/files/ENCFF646MXG/@@download/ENCFF646MXG.bed.gz
K562,K562,ENCSR000BNE,TF ChIP-seq,EGR1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,4,8,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF561OGS,optimal IDR thresholded peaks,True,627927.0,b45c5bffe7443eafc8922d733c211f2a,https://www.encodeproject.org/files/ENCFF561OGS/@@download/ENCFF561OGS.bed.gz
K562,K562,ENCSR000EWD,TF ChIP-seq,SETDB1,chromatin remodeler,Homo sapiens K562,"Peggy Farnham, USC",0,4,5,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF319ZYX,IDR thresholded peaks,True,63262.0,765096f42484c59c49079effd27df8e5,https://www.encodeproject.org/files/ENCFF319ZYX/@@download/ENCFF319ZYX.bed.gz
K562,K562,ENCSR000EHH,TF ChIP-seq,NRF1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",1,0,5,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF410RJD,IDR thresholded peaks,True,79812.0,3c3b4f0891b26a598aec80b7541d174a,https://www.encodeproject.org/files/ENCFF410RJD/@@download/ENCFF410RJD.bed.gz
K562,K562,ENCSR000FAE,TF ChIP-seq,MAX,transcription factor,Homo sapiens K562,"Sherman Weissman, Yale",1,3,3,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF493DCP,IDR thresholded peaks,True,66654.0,e0f2628a910ce417183785819a3ed3b1,https://www.encodeproject.org/files/ENCFF493DCP/@@download/ENCFF493DCP.bed.gz
K562,K562,ENCSR000BKM,TF ChIP-seq,GATA2,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,9,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF242YZU,IDR thresholded peaks,True,359810.0,873c0bf5ab6c7bdeb64d06192213aad3,https://www.encodeproject.org/files/ENCFF242YZU/@@download/ENCFF242YZU.bed.gz
K562,K562,ENCSR000EZX,TF ChIP-seq,JUN,transcription factor,Homo sapiens K562 treated with interferon alpha for 6 hours,"Sherman Weissman, Yale",0,4,6,,False,treatment: interferon alpha (protein),ENCFF032UMW,optimal IDR thresholded peaks,True,90781.0,fa444e84dbaab69ed24a22454f4b9bc9,https://www.encodeproject.org/files/ENCFF032UMW/@@download/ENCFF032UMW.bed.gz
K562,K562,ENCSR000BKV,TF ChIP-seq,RAD21,cohesin,Homo sapiens K562,"Richard Myers, HAIB",0,2,7,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF930WPG,IDR thresholded peaks,True,714504.0,b21e4e3e0b4afb82902692db97d35bfc,https://www.encodeproject.org/files/ENCFF930WPG/@@download/ENCFF930WPG.bed.gz
K562,K562,ENCSR000BRT,TF ChIP-seq,CBX3,chromatin remodeler,Homo sapiens K562,"Richard Myers, HAIB",0,0,4,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF951BQB,optimal IDR thresholded peaks,True,466486.0,a7402798ec5e5c167abce02eb04f525f,https://www.encodeproject.org/files/ENCFF951BQB/@@download/ENCFF951BQB.bed.gz
K562,K562,ENCSR000EHK,TF ChIP-seq,STAT1,transcription factor,Homo sapiens K562 treated with Interferon gamma for 30 minutes,"Michael Snyder, Stanford",0,7,2,,False,treatment: Interferon gamma (protein),ENCFF405ZPR,IDR thresholded peaks,True,14712.0,078cdc99487139e9f423ee5a0479672a,https://www.encodeproject.org/files/ENCFF405ZPR/@@download/ENCFF405ZPR.bed.gz
K562,K562,ENCSR000BRQ,TF ChIP-seq,CEBPB,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,1,4,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF813LOW,optimal IDR thresholded peaks,True,415368.0,8163db7fab7a18aae4396d2cc750b4c1,https://www.encodeproject.org/files/ENCFF813LOW/@@download/ENCFF813LOW.bed.gz
K562,K562,ENCSR068QXO,TF ChIP-seq,SMAD4,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD4,"Richard Myers, HAIB",0,0,6,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF934NEX,IDR thresholded peaks,True,155623.0,513fe3c2e974048735d5b4b967cc58dc,https://www.encodeproject.org/files/ENCFF934NEX/@@download/ENCFF934NEX.bed.gz
K562,K562,ENCSR000BKH,TF ChIP-seq,BCLAF1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,4,7,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF496YJC,optimal IDR thresholded peaks,True,39755.0,f1fc3159c8dc7811416c2320108d41bb,https://www.encodeproject.org/files/ENCFF496YJC/@@download/ENCFF496YJC.bed.gz
K562,K562,ENCSR000BLO,TF ChIP-seq,GABPA,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,8,6,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF124HAC,optimal IDR thresholded peaks,True,261370.0,02eada5e9e0de75b0ff67b7d443fead1,https://www.encodeproject.org/files/ENCFF124HAC/@@download/ENCFF124HAC.bed.gz
K562,K562,ENCSR138FUZ,TF ChIP-seq,RNF2,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,5,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF820LKT,optimal IDR thresholded peaks,True,91248.0,222287580210015da4086a1003fa371e,https://www.encodeproject.org/files/ENCFF820LKT/@@download/ENCFF820LKT.bed.gz
K562,K562,ENCSR000EZW,TF ChIP-seq,JUN,transcription factor,Homo sapiens K562 treated with Interferon gamma for 6 hours,"Sherman Weissman, Yale",1,3,7,,False,treatment: Interferon gamma (protein),ENCFF881AVX,optimal IDR thresholded peaks,True,109084.0,53d7ceedc495abecf48529eda56f93a9,https://www.encodeproject.org/files/ENCFF881AVX/@@download/ENCFF881AVX.bed.gz
K562,K562,ENCSR000EGC,TF ChIP-seq,RCOR1,chromatin remodeler;transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,11,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF968SUH,optimal IDR thresholded peaks,True,123152.0,1481dcd0e4051afd7bbabee2758f0e75,https://www.encodeproject.org/files/ENCFF968SUH/@@download/ENCFF968SUH.bed.gz
K562,K562,ENCSR000EGB,TF ChIP-seq,TBL1XR1,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,9,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF868SWL,optimal IDR thresholded peaks,True,275587.0,36c7bcbb729dc172e1cf6fbe7620a435,https://www.encodeproject.org/files/ENCFF868SWL/@@download/ENCFF868SWL.bed.gz
K562,K562,ENCSR000BLP,TF ChIP-seq,MAX,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,8,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF900NVQ,optimal IDR thresholded peaks,True,999894.0,601ed3798660585b840d49abb2d4cb1c,https://www.encodeproject.org/files/ENCFF900NVQ/@@download/ENCFF900NVQ.bed.gz
K562,K562,ENCSR153DWR,TF ChIP-seq,E2F1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens E2F1,"Richard Myers, HAIB",0,0,6,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF904RTN,IDR thresholded peaks,True,190916.0,a8a5d2c4db7a6c55fa80dafdb243d56b,https://www.encodeproject.org/files/ENCFF904RTN/@@download/ENCFF904RTN.bed.gz
K562,K562,ENCSR498JCG,TF ChIP-seq,ELF4,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ELF4,"Richard Myers, HAIB",0,0,3,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF518EGY,IDR thresholded peaks,True,180305.0,e41f615a93c73ee55c54e5ef60220a8f,https://www.encodeproject.org/files/ENCFF518EGY/@@download/ENCFF518EGY.bed.gz
K562,K562,ENCSR000EGJ,TF ChIP-seq,MYC,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,9,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF492XUU,optimal IDR thresholded peaks,True,530950.0,de1e6fbb2410c41327714236770bd01e,https://www.encodeproject.org/files/ENCFF492XUU/@@download/ENCFF492XUU.bed.gz
K562,K562,ENCSR014ARU,TF ChIP-seq,ATF2,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ATF2,"Richard Myers, HAIB",0,0,1,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF121HYT,IDR thresholded peaks,True,49930.0,bb407abe86df5439cef62a5fa5246ec7,https://www.encodeproject.org/files/ENCFF121HYT/@@download/ENCFF121HYT.bed.gz
K562,K562,ENCSR372IML,TF ChIP-seq,SP1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens SP1,"Richard Myers, HAIB",0,0,5,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF412ERW,IDR thresholded peaks,True,430973.0,a03b1cc52202015b7bb35c64935f57f1,https://www.encodeproject.org/files/ENCFF412ERW/@@download/ENCFF412ERW.bed.gz
K562,K562,ENCSR140GLO,TF ChIP-seq,SMAD3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens SMAD3,"Richard Myers, HAIB",0,0,6,3xFLAG,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF335ZTU,IDR thresholded peaks,True,51965.0,48ff6d2f45fc703cd6d2a4a7bcb9f895,https://www.encodeproject.org/files/ENCFF335ZTU/@@download/ENCFF335ZTU.bed.gz
K562,K562,ENCSR000EWM,TF ChIP-seq,GATA1,transcription factor,Homo sapiens K562,"Peggy Farnham, USC",1,3,3,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF576YJD,optimal IDR thresholded peaks,True,71091.0,0e027d8aeed6a6ee8da9d4e88cf23ab4,https://www.encodeproject.org/files/ENCFF576YJD/@@download/ENCFF576YJD.bed.gz
K562,K562,ENCSR000BRW,TF ChIP-seq,TRIM28,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,1,9,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF996AMX,optimal IDR thresholded peaks,True,246030.0,360d0e8096959f20f6c52a978ed25c87,https://www.encodeproject.org/files/ENCFF996AMX/@@download/ENCFF996AMX.bed.gz
K562,K562,ENCSR000DMA,TF ChIP-seq,CTCF,transcription factor,Homo sapiens K562,"Vishwanath Iyer, UTA",0,5,1,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF221SKA,IDR thresholded peaks,True,920264.0,e8a7102f0e50afb2fbcd6438868c4b4f,https://www.encodeproject.org/files/ENCFF221SKA/@@download/ENCFF221SKA.bed.gz
K562,K562,ENCSR000FCE,TF ChIP-seq,ETV6,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,4,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF965PER,IDR thresholded peaks,True,123187.0,0c6bff5143065945751d21983a178cfa,https://www.encodeproject.org/files/ENCFF965PER/@@download/ENCFF965PER.bed.gz
K562,K562,ENCSR000BMW,TF ChIP-seq,REST,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,7,8,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF023ZUW,optimal IDR thresholded peaks,True,236250.0,32adbc5e9e50c18860ffbb3c15be97b6,https://www.encodeproject.org/files/ENCFF023ZUW/@@download/ENCFF023ZUW.bed.gz
K562,K562,ENCSR000BKT,TF ChIP-seq,USF1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",1,6,8,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF717KGR,optimal IDR thresholded peaks,True,344249.0,265cbc2d514f989af73979fec5570bb3,https://www.encodeproject.org/files/ENCFF717KGR/@@download/ENCFF717KGR.bed.gz
K562,K562,ENCSR000BPJ,TF ChIP-seq,CTCF,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,1,13,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF119XFJ,optimal IDR thresholded peaks,True,801899.0,d188231ecd51e08a69f22a2b2faf23f6,https://www.encodeproject.org/files/ENCFF119XFJ/@@download/ENCFF119XFJ.bed.gz
K562,K562,ENCSR000DKB,TF ChIP-seq,FOS,transcription factor,Homo sapiens K562 stably expressing FOS,"Kevin White, UChicago",0,0,11,eGFP,False,no GRCh38 narrowPeak (hg19 only),,,,,,
K562,K562,ENCSR000BNM,TF ChIP-seq,TAF7,RNA polymerase complex,Homo sapiens K562,"Richard Myers, HAIB",0,4,9,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF852NOL,optimal IDR thresholded peaks,True,12435.0,5cf6d1f9a14bbdcedf73fff57d04e6fe,https://www.encodeproject.org/files/ENCFF852NOL/@@download/ENCFF852NOL.bed.gz
K562,K562,ENCSR000EHE,TF ChIP-seq,CEBPB,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,7,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF321KQD,optimal IDR thresholded peaks,True,765147.0,7eefd24d34e7e7022be375a336f82ac8,https://www.encodeproject.org/files/ENCFF321KQD/@@download/ENCFF321KQD.bed.gz
K562,K562,ENCSR000EVY,TF ChIP-seq,TRIM28,transcription factor,Homo sapiens K562,"Peggy Farnham, USC",0,2,9,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF623ELO,optimal IDR thresholded peaks,True,89903.0,99942fd6c50b421da7144d15f9b304d1,https://www.encodeproject.org/files/ENCFF623ELO/@@download/ENCFF623ELO.bed.gz
K562,K562,ENCSR000DOH,TF ChIP-seq,SIRT6,chromatin remodeler,Homo sapiens K562,"Kevin Struhl, HMS",0,4,2,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF217ACS,IDR thresholded peaks,True,25146.0,f195c93166b6bbaca39773eb191957c7,https://www.encodeproject.org/files/ENCFF217ACS/@@download/ENCFF217ACS.bed.gz
K562,K562,ENCSR000EWL,TF ChIP-seq,E2F4,transcription factor,Homo sapiens K562,"Peggy Farnham, USC",1,3,1,,False,"not selected: one experiment per target (conventional ChIP-seq over Mint-ChIP, then lab priority Bernstein>Snyder>Stamatoyannopoulos, then audit flags)",ENCFF225TLP,optimal IDR thresholded peaks,True,172432.0,bdda78cf9f5c0857af42c0c6077cd1c1,https://www.encodeproject.org/files/ENCFF225TLP/@@download/ENCFF225TLP.bed.gz
