cellset,term_name,experiment,assay,target,investigated_as,biosample_summary,lab,n_audit_error,n_audit_notcompliant,n_audit_warning,endogenous_tag,keep,exclude_reason,file,output_type,preferred_default,file_size,md5sum,href
K562,K562,ENCSR000EGG,TF ChIP-seq,RCOR1,chromatin remodeler;transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,6,,True,,ENCFF627PLM,IDR thresholded peaks,True,744942.0,4f39e90d8f3d3a7f7c7f112c8c00cec8,https://www.encodeproject.org/files/ENCFF627PLM/@@download/ENCFF627PLM.bed.gz
K562,K562,ENCSR286PCG,TF ChIP-seq,ZBED1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,0,,True,,ENCFF388TYU,optimal IDR thresholded peaks,True,108938.0,97f1ac53cbf7b2049fdc18567c700d9c,https://www.encodeproject.org/files/ENCFF388TYU/@@download/ENCFF388TYU.bed.gz
K562,K562,ENCSR888XZK,TF ChIP-seq,TCF7L2,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,7,,True,,ENCFF556FYF,optimal IDR thresholded peaks,True,39688.0,06fd850832b427a97078af5d005d43e5,https://www.encodeproject.org/files/ENCFF556FYF/@@download/ENCFF556FYF.bed.gz
K562,K562,ENCSR920BLG,TF ChIP-seq,SIN3A,chromatin remodeler,Homo sapiens K562,"Michael Snyder, Stanford",0,0,7,,True,,ENCFF802JAN,optimal IDR thresholded peaks,True,250513.0,24417aa4f4564a237fc97e6e33fd4e0c,https://www.encodeproject.org/files/ENCFF802JAN/@@download/ENCFF802JAN.bed.gz
K562,K562,ENCSR000EFR,TF ChIP-seq,ZC3H11A,RNA binding protein,Homo sapiens K562,"Michael Snyder, Stanford",0,0,9,,True,,ENCFF478PGJ,optimal IDR thresholded peaks,True,51015.0,e3e6d898f696b41259e0fb40a31318f4,https://www.encodeproject.org/files/ENCFF478PGJ/@@download/ENCFF478PGJ.bed.gz
K562,K562,ENCSR000EGD,TF ChIP-seq,BACH1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,11,,True,,ENCFF543FNN,optimal IDR thresholded peaks,True,88418.0,148db2913335434c4f79f4c04b546a2b,https://www.encodeproject.org/files/ENCFF543FNN/@@download/ENCFF543FNN.bed.gz
K562,K562,ENCSR940PYZ,TF ChIP-seq,ZNF609,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF609,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF824EJC,IDR thresholded peaks,True,100827.0,b8104e0f2b14d80630b729bfcb924121,https://www.encodeproject.org/files/ENCFF824EJC/@@download/ENCFF824EJC.bed.gz
K562,K562,ENCSR976MXN,TF ChIP-seq,ZNF317,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF317,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF653DNY,IDR thresholded peaks,True,241843.0,643ff5d54ae4c9defffa5033743393e9,https://www.encodeproject.org/files/ENCFF653DNY/@@download/ENCFF653DNY.bed.gz
K562,K562,ENCSR028WJI,TF ChIP-seq,TGIF2,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TGIF2,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF238XIA,IDR thresholded peaks,True,83156.0,faff5e72439fd29edfd73de886815f60,https://www.encodeproject.org/files/ENCFF238XIA/@@download/ENCFF238XIA.bed.gz
K562,K562,ENCSR000ATM,TF ChIP-seq,REST,transcription factor,Homo sapiens K562,"Bradley Bernstein, Broad",0,4,9,,True,,ENCFF539MIO,IDR thresholded peaks,True,180473.0,bf09d17ad658e487d073f32ef2fcd3fa,https://www.encodeproject.org/files/ENCFF539MIO/@@download/ENCFF539MIO.bed.gz
K562,K562,ENCSR000ATY,TF ChIP-seq,NCOR1,cofactor,Homo sapiens K562,"Bradley Bernstein, Broad",0,3,3,,True,,ENCFF816AEF,IDR thresholded peaks,True,10012.0,35f47b4111c68ca1831fb368ab591416,https://www.encodeproject.org/files/ENCFF816AEF/@@download/ENCFF816AEF.bed.gz
K562,K562,ENCSR000BNV,TF ChIP-seq,MEF2A,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,4,9,,True,,ENCFF310SMW,optimal IDR thresholded peaks,True,23534.0,e967915ab5610d1d6ed4def309ca49c1,https://www.encodeproject.org/files/ENCFF310SMW/@@download/ENCFF310SMW.bed.gz
K562,K562,ENCSR000ATT,TF ChIP-seq,CREBBP,cofactor,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,7,,True,,ENCFF532VPN,IDR thresholded peaks,True,13924.0,1303ae8e875e1334ba083f640bdb00ce,https://www.encodeproject.org/files/ENCFF532VPN/@@download/ENCFF532VPN.bed.gz
K562,K562,ENCSR000EHA,TF ChIP-seq,TBP,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,12,,True,,ENCFF370YGS,optimal IDR thresholded peaks,True,404676.0,b1e02cad87c932f2787e21483038a402,https://www.encodeproject.org/files/ENCFF370YGS/@@download/ENCFF370YGS.bed.gz
K562,K562,ENCSR000BNL,TF ChIP-seq,SP2,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",1,2,7,,True,,ENCFF741FZG,IDR thresholded peaks,True,62058.0,1364492b223dabbb91257b2a68d3f3b1,https://www.encodeproject.org/files/ENCFF741FZG/@@download/ENCFF741FZG.bed.gz
K562,K562,ENCSR000EHQ,TF ChIP-seq,POLR3G,RNA polymerase complex,Homo sapiens K562,"Michael Snyder, Stanford",2,3,0,,True,,ENCFF307GHJ,IDR thresholded peaks,True,4449.0,4197dc2aeceb62219c7d3baa9dea6531,https://www.encodeproject.org/files/ENCFF307GHJ/@@download/ENCFF307GHJ.bed.gz
K562,K562,ENCSR000BLI,TF ChIP-seq,E2F6,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,3,12,,True,,ENCFF533GSH,optimal IDR thresholded peaks,True,533841.0,7d606acf8a9036afa2f4744e0e01b98b,https://www.encodeproject.org/files/ENCFF533GSH/@@download/ENCFF533GSH.bed.gz
K562,K562,ENCSR000FAI,TF ChIP-seq,FOS,transcription factor,Homo sapiens K562,"Sherman Weissman, Yale",3,3,3,,True,,ENCFF258PLH,IDR thresholded peaks,True,126809.0,11b652e6018073b1caff746b314cb149,https://www.encodeproject.org/files/ENCFF258PLH/@@download/ENCFF258PLH.bed.gz
K562,K562,ENCSR000FCD,TF ChIP-seq,SMAD5,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,2,,True,,ENCFF069AAY,optimal IDR thresholded peaks,True,400019.0,4fae0f8dac0d78ddbd10368544c7f6a5,https://www.encodeproject.org/files/ENCFF069AAY/@@download/ENCFF069AAY.bed.gz
K562,K562,ENCSR799URB,TF ChIP-seq,ZNF121,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF121,"Richard Myers, HAIB",0,0,1,3xFLAG,True,,ENCFF650DWZ,conservative IDR thresholded peaks,True,438231.0,e47d82c8ca55ecc8f43cd6dd238d7c96,https://www.encodeproject.org/files/ENCFF650DWZ/@@download/ENCFF650DWZ.bed.gz
K562,K562,ENCSR000EGN,TF ChIP-seq,JUND,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,10,,True,,ENCFF213EYD,optimal IDR thresholded peaks,True,808369.0,46a248a637663e0555402451943362c9,https://www.encodeproject.org/files/ENCFF213EYD/@@download/ENCFF213EYD.bed.gz
K562,K562,ENCSR652OGX,TF ChIP-seq,ZNF511,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF511,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF653ABW,IDR thresholded peaks,True,216549.0,aafdea2a30b838b4fe35796e02c3c610,https://www.encodeproject.org/files/ENCFF653ABW/@@download/ENCFF653ABW.bed.gz
K562,K562,ENCSR000DOD,TF ChIP-seq,GTF3C2,transcription factor,Homo sapiens K562,"Kevin Struhl, HMS",3,3,9,,True,,ENCFF496PIQ,IDR thresholded peaks,True,34271.0,3cd026825e6bc4cd0ecce8f8da22b945,https://www.encodeproject.org/files/ENCFF496PIQ/@@download/ENCFF496PIQ.bed.gz
K562,K562,ENCSR787CHF,TF ChIP-seq,USF1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens USF1,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF255QDL,IDR thresholded peaks,True,360934.0,66adcc6dbae5d2f61863a379687a2beb,https://www.encodeproject.org/files/ENCFF255QDL/@@download/ENCFF255QDL.bed.gz
K562,K562,ENCSR000EFU,TF ChIP-seq,ELK1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,9,,True,,ENCFF119SCQ,optimal IDR thresholded peaks,True,72970.0,d5791bd9656128411f3090b76911951b,https://www.encodeproject.org/files/ENCFF119SCQ/@@download/ENCFF119SCQ.bed.gz
K562,K562,ENCSR214EKV,TF ChIP-seq,ZNF281,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF281,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF648ORA,IDR thresholded peaks,True,730558.0,c8846dc27aceb5493c29f27d1ab00d43,https://www.encodeproject.org/files/ENCFF648ORA/@@download/ENCFF648ORA.bed.gz
K562,K562,ENCSR125YGM,TF ChIP-seq,ID3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ID3,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF794SCQ,IDR thresholded peaks,True,23229.0,e6e475535ea04af262cd6522c6bd3ced,https://www.encodeproject.org/files/ENCFF794SCQ/@@download/ENCFF794SCQ.bed.gz
K562,K562,ENCSR000AQF,TF ChIP-seq,HDAC1,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,1,15,,True,,ENCFF557WXK,optimal IDR thresholded peaks,True,306909.0,2fd127e707de89023dde25732e1cf762,https://www.encodeproject.org/files/ENCFF557WXK/@@download/ENCFF557WXK.bed.gz
K562,K562,ENCSR000AQI,TF ChIP-seq,RBBP5,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,3,11,,True,,ENCFF666PCE,optimal IDR thresholded peaks,True,444907.0,32519d91cf9265db07609fd8a27284a6,https://www.encodeproject.org/files/ENCFF666PCE/@@download/ENCFF666PCE.bed.gz
K562,K562,ENCSR000AUT,TF ChIP-seq,SETDB1,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,4,,True,,ENCFF267QRI,IDR thresholded peaks,True,29798.0,fda9b45d1fed8064ece471e6239b0569,https://www.encodeproject.org/files/ENCFF267QRI/@@download/ENCFF267QRI.bed.gz
K562,K562,ENCSR000AQD,TF ChIP-seq,CHD1,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,8,,True,,ENCFF408NUX,IDR thresholded peaks,True,206889.0,bac144bea3a426d98ea70b9d56a50d64,https://www.encodeproject.org/files/ENCFF408NUX/@@download/ENCFF408NUX.bed.gz
K562,K562,ENCSR567NTZ,TF ChIP-seq,TCF15,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TCF15,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF415MKA,IDR thresholded peaks,True,64197.0,a64daf572aa7d4a59739d89b7951b32c,https://www.encodeproject.org/files/ENCFF415MKA/@@download/ENCFF415MKA.bed.gz
K562,K562,ENCSR000AUA,TF ChIP-seq,RNF2,transcription factor,Homo sapiens K562,"Bradley Bernstein, Broad",0,3,5,,True,,ENCFF923GDR,IDR thresholded peaks,True,20608.0,7fcd26c1558dae0b1b0035fb9549d251,https://www.encodeproject.org/files/ENCFF923GDR/@@download/ENCFF923GDR.bed.gz
K562,K562,ENCSR000BKQ,TF ChIP-seq,ETS1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,4,8,,True,,ENCFF461PRP,optimal IDR thresholded peaks,True,206712.0,709b8e71866304816aad277c92c8a529,https://www.encodeproject.org/files/ENCFF461PRP/@@download/ENCFF461PRP.bed.gz
K562,K562,ENCSR000ATL,TF ChIP-seq,CHD4,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,4,9,,True,,ENCFF985QBS,IDR thresholded peaks,True,107135.0,9a7765c851f2ff65cda04ac811057b36,https://www.encodeproject.org/files/ENCFF985QBS/@@download/ENCFF985QBS.bed.gz
K562,K562,ENCSR077TKJ,TF ChIP-seq,ZNF707,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF707,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF959ZKZ,conservative IDR thresholded peaks,True,62463.0,bf543742dbd0eddb1b8c703584cc033e,https://www.encodeproject.org/files/ENCFF959ZKZ/@@download/ENCFF959ZKZ.bed.gz
K562,K562,ENCSR377HQG,TF ChIP-seq,ZNF140,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF140,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF207XCM,IDR thresholded peaks,True,22844.0,d36727b083d68c12ea737a919a9b6555,https://www.encodeproject.org/files/ENCFF207XCM/@@download/ENCFF207XCM.bed.gz
K562,K562,ENCSR620MHD,TF ChIP-seq,KDM2B,chromatin remodeler,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens KDM2B,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF702THZ,IDR thresholded peaks,True,99116.0,15a84be1f205db0c29c63f9ee40ce22f,https://www.encodeproject.org/files/ENCFF702THZ/@@download/ENCFF702THZ.bed.gz
K562,K562,ENCSR133DMU,TF ChIP-seq,RERE,cofactor;transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens RERE,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF473NCJ,IDR thresholded peaks,True,58777.0,1d9e0bcd88f84d61c4c9e3894fe480ac,https://www.encodeproject.org/files/ENCFF473NCJ/@@download/ENCFF473NCJ.bed.gz
K562,K562,ENCSR579XWM,TF ChIP-seq,HSF4,cofactor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens HSF4,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF023JGT,IDR thresholded peaks,True,58406.0,0106796a01a2fb655f4f3c6fdfe16f63,https://www.encodeproject.org/files/ENCFF023JGT/@@download/ENCFF023JGT.bed.gz
K562,K562,ENCSR530WIV,TF ChIP-seq,FOXP1,cofactor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens FOXP1,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF491EEI,IDR thresholded peaks,True,231548.0,ca54959be0f42ca980fc94a5fb2e10ff,https://www.encodeproject.org/files/ENCFF491EEI/@@download/ENCFF491EEI.bed.gz
K562,K562,ENCSR307YJU,TF ChIP-seq,MYNN,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens MYNN,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF603EAX,IDR thresholded peaks,True,19014.0,72a9556858ec9b98aee3a7f32b3f240f,https://www.encodeproject.org/files/ENCFF603EAX/@@download/ENCFF603EAX.bed.gz
K562,K562,ENCSR659YWQ,TF ChIP-seq,ZNF449,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF449,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF443BGE,IDR thresholded peaks,True,92800.0,66b4133a5ab20432516083f80e7321b9,https://www.encodeproject.org/files/ENCFF443BGE/@@download/ENCFF443BGE.bed.gz
K562,K562,ENCSR436CZV,TF ChIP-seq,AFF4,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens AFF4,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF142MJD,IDR thresholded peaks,True,257805.0,c8f76e772192439a7847dbbea9f73f40,https://www.encodeproject.org/files/ENCFF142MJD/@@download/ENCFF142MJD.bed.gz
K562,K562,ENCSR091GVJ,TF ChIP-seq,ATF1,transcription factor,Homo sapiens K562 stably expressing ATF1,"Michael Snyder, Stanford",0,0,2,eGFP,True,,ENCFF236XAZ,optimal IDR thresholded peaks,True,837317.0,a2c7a380e59e2af725332014de4ffe83,https://www.encodeproject.org/files/ENCFF236XAZ/@@download/ENCFF236XAZ.bed.gz
K562,K562,ENCSR924JOW,TF ChIP-seq,KAT7,chromatin remodeler,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens KAT7,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF555IKI,IDR thresholded peaks,True,273354.0,86d79f9c2d1f369de2e5bea3db48176b,https://www.encodeproject.org/files/ENCFF555IKI/@@download/ENCFF555IKI.bed.gz
K562,K562,ENCSR672OHP,TF ChIP-seq,LCOR,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens LCOR,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF266MUT,IDR thresholded peaks,True,341448.0,15238935e3a89db82a84a759c7e3bc7d,https://www.encodeproject.org/files/ENCFF266MUT/@@download/ENCFF266MUT.bed.gz
K562,K562,ENCSR249VFB,TF ChIP-seq,ZBTB49,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB49,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF308VAI,IDR thresholded peaks,True,53987.0,df001b91033c97d18376994e157e9b32,https://www.encodeproject.org/files/ENCFF308VAI/@@download/ENCFF308VAI.bed.gz
K562,K562,ENCSR368GJN,TF ChIP-seq,E2F4,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens E2F4,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF221TRR,IDR thresholded peaks,True,98131.0,e4124f95f0f2e2991bc1ca299933152b,https://www.encodeproject.org/files/ENCFF221TRR/@@download/ENCFF221TRR.bed.gz
K562,K562,ENCSR845GGY,TF ChIP-seq,ZNF263,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF263,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF295XBK,IDR thresholded peaks,True,342998.0,f4e613e134764f693b500d2eae745a99,https://www.encodeproject.org/files/ENCFF295XBK/@@download/ENCFF295XBK.bed.gz
K562,K562,ENCSR352BJL,TF ChIP-seq,ZNF318,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,4,,True,,ENCFF577LQR,optimal IDR thresholded peaks,True,184702.0,bb9c159f53df46172d968d0f6d728c72,https://www.encodeproject.org/files/ENCFF577LQR/@@download/ENCFF577LQR.bed.gz
K562,K562,ENCSR208VNN,TF ChIP-seq,IFI16,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens IFI16,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF518SJY,IDR thresholded peaks,True,30993.0,cfe00bdd14523d07a5b232e1e333cff6,https://www.encodeproject.org/files/ENCFF518SJY/@@download/ENCFF518SJY.bed.gz
K562,K562,ENCSR948JND,TF ChIP-seq,ZNF398,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF398,"Michael Snyder, Stanford",0,0,8,eGFP,True,,ENCFF380KJB,IDR thresholded peaks,True,20460.0,c7661a621c48dd98954a38eb18db75ab,https://www.encodeproject.org/files/ENCFF380KJB/@@download/ENCFF380KJB.bed.gz
K562,K562,ENCSR303SHG,TF ChIP-seq,ZNF699,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF699,"Michael Snyder, Stanford",0,1,6,eGFP,True,,ENCFF854SNX,IDR thresholded peaks,True,13594.0,900d7723882e4978802aee396a1299e3,https://www.encodeproject.org/files/ENCFF854SNX/@@download/ENCFF854SNX.bed.gz
K562,K562,ENCSR576AMK,TF ChIP-seq,PPARD,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens PPARD,"Michael Snyder, Stanford",0,0,8,eGFP,True,,ENCFF893YKY,IDR thresholded peaks,True,14329.0,4e7dd9c9098dee51f426b9f79fc97101,https://www.encodeproject.org/files/ENCFF893YKY/@@download/ENCFF893YKY.bed.gz
K562,K562,ENCSR567QAD,TF ChIP-seq,ZBTB34,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB34,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF683VXW,IDR thresholded peaks,True,30844.0,da036541d141dc9b20a7e7d9c6fce8bc,https://www.encodeproject.org/files/ENCFF683VXW/@@download/ENCFF683VXW.bed.gz
K562,K562,ENCSR676KDJ,TF ChIP-seq,ARID4B,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ARID4B,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF528IDR,IDR thresholded peaks,True,102740.0,6ef0239549730fa777af55dc284d48b9,https://www.encodeproject.org/files/ENCFF528IDR/@@download/ENCFF528IDR.bed.gz
K562,K562,ENCSR177DNR,TF ChIP-seq,FIP1L1,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,3,7,,True,,ENCFF084DTV,optimal IDR thresholded peaks,True,177627.0,855a976a31e1f8e958fffe778e5b8a62,https://www.encodeproject.org/files/ENCFF084DTV/@@download/ENCFF084DTV.bed.gz
K562,K562,ENCSR814AJH,TF ChIP-seq,SRSF9,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,5,,True,,ENCFF217HAW,optimal IDR thresholded peaks,True,647.0,ab86c3dadb50c09aed10410be667f6e8,https://www.encodeproject.org/files/ENCFF217HAW/@@download/ENCFF217HAW.bed.gz
K562,K562,ENCSR948QLZ,TF ChIP-seq,CBX1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,5,,True,,ENCFF163FLA,optimal IDR thresholded peaks,True,275708.0,c62dfebc3a00c7cd0535bd47ec04a154,https://www.encodeproject.org/files/ENCFF163FLA/@@download/ENCFF163FLA.bed.gz
K562,K562,ENCSR986CDX,TF ChIP-seq,NEUROD1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,4,,True,,ENCFF755APC,optimal IDR thresholded peaks,True,240083.0,c2e8f3a974b9271bb9c3c4c369464a5f,https://www.encodeproject.org/files/ENCFF755APC/@@download/ENCFF755APC.bed.gz
K562,K562,ENCSR268QIQ,TF ChIP-seq,SRSF3,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,2,8,,True,,ENCFF926XGK,optimal IDR thresholded peaks,True,33800.0,bca83ec503a4afd8c43208fd2a0e7be1,https://www.encodeproject.org/files/ENCFF926XGK/@@download/ENCFF926XGK.bed.gz
K562,K562,ENCSR849LXI,TF ChIP-seq,MTF1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens MTF1,"Michael Snyder, Stanford",0,0,9,eGFP,True,,ENCFF478MAJ,IDR thresholded peaks,True,36476.0,49cb1e591c3834f98e0bdbe4752d3c8c,https://www.encodeproject.org/files/ENCFF478MAJ/@@download/ENCFF478MAJ.bed.gz
K562,K562,ENCSR409PXW,TF ChIP-seq,ZNF224,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF224,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF905RSN,IDR thresholded peaks,True,49666.0,41d1dfe12395313de4fe309022a3074c,https://www.encodeproject.org/files/ENCFF905RSN/@@download/ENCFF905RSN.bed.gz
K562,K562,ENCSR724GSW,TF ChIP-seq,SAFB2,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,2,7,,True,,ENCFF087DKT,optimal IDR thresholded peaks,True,1596.0,aaa4cd7a511a2274573a57a5586295e8,https://www.encodeproject.org/files/ENCFF087DKT/@@download/ENCFF087DKT.bed.gz
K562,K562,ENCSR506KWJ,TF ChIP-seq,XRCC5,transcription factor,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,8,,True,,ENCFF929TWP,optimal IDR thresholded peaks,True,224884.0,b68998b0e9dddfba56900d32052315d1,https://www.encodeproject.org/files/ENCFF929TWP/@@download/ENCFF929TWP.bed.gz
K562,K562,ENCSR415NNQ,TF ChIP-seq,THAP12,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens THAP12,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF206LMB,IDR thresholded peaks,True,188313.0,2036ca74fcdcfde13c277dc7bf70b2b5,https://www.encodeproject.org/files/ENCFF206LMB/@@download/ENCFF206LMB.bed.gz
K562,K562,ENCSR763FNU,TF ChIP-seq,CGGBP1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens CGGBP1,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF771XZZ,IDR thresholded peaks,True,66940.0,1e5d14ffe4735eb1f5b8d3e86ef00c3b,https://www.encodeproject.org/files/ENCFF771XZZ/@@download/ENCFF771XZZ.bed.gz
K562,K562,ENCSR121SPB,TF ChIP-seq,KLF10,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens KLF10,"Michael Snyder, Stanford",0,0,18,eGFP,True,,ENCFF142ZTD,IDR thresholded peaks,True,21501.0,06b317ef05d76533b65394ed228366f4,https://www.encodeproject.org/files/ENCFF142ZTD/@@download/ENCFF142ZTD.bed.gz
K562,K562,ENCSR419CNA,TF ChIP-seq,ZC3H4,RNA binding protein,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZC3H4,"Richard Myers, HAIB",0,0,2,3xFLAG,True,,ENCFF270TMW,IDR thresholded peaks,True,94952.0,e7b2f2d8e419a9398b3411c280296f21,https://www.encodeproject.org/files/ENCFF270TMW/@@download/ENCFF270TMW.bed.gz
K562,K562,ENCSR643JRH,TF ChIP-seq,MAZ,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens MAZ,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF389FLV,conservative IDR thresholded peaks,True,494467.0,c6f1dde2dbef858020f1a1e40b03918d,https://www.encodeproject.org/files/ENCFF389FLV/@@download/ENCFF389FLV.bed.gz
K562,K562,ENCSR998OMC,TF ChIP-seq,TFCP2,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TFCP2,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF392MAR,IDR thresholded peaks,True,159751.0,24c441dcd257d355e3623a93c8babed1,https://www.encodeproject.org/files/ENCFF392MAR/@@download/ENCFF392MAR.bed.gz
K562,K562,ENCSR870YEN,TF ChIP-seq,ZSCAN32,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN32,"Michael Snyder, Stanford",0,0,6,eGFP,True,,ENCFF537HHU,IDR thresholded peaks,True,83811.0,1929de42f3669816f04c675a97584442,https://www.encodeproject.org/files/ENCFF537HHU/@@download/ENCFF537HHU.bed.gz
K562,K562,ENCSR119FAD,TF ChIP-seq,DEAF1,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens DEAF1,"Michael Snyder, Stanford",0,0,5,eGFP,True,,ENCFF030AXK,IDR thresholded peaks,True,363080.0,d59dbf514389ddec3ae039ad0a4395d8,https://www.encodeproject.org/files/ENCFF030AXK/@@download/ENCFF030AXK.bed.gz
